TEXT_text_len,TEXT_percent_punctuation,TEXT_percent_uppercase,TEXT_text_sentiment,TEXT_percent_bad_words,TEXT_valence,TEXT_arousal,TEXT_glove1,TEXT_glove2,TEXT_glove3,id,AUDIO_text_len,AUDIO_text_sentiment,AUDIO_percent_bad_words,AUDIO_valence,AUDIO_arousal,AUDIO_speech_percent,AUDIO_music_percent,AUDIO_silence_percent,AUDIO_loudness,AUDIO_glove1,AUDIO_glove2,AUDIO_glove3,id,VISUAL_num_faces,VISUAL_valence,VISUAL_arousal,VISUAL_gore,VISUAL_explicit,VISUAL_drug,VISUAL_suggestive,VISUAL_ocr_len,VISUAL_labels1,VISUAL_labels2,VISUAL_labels3,id,bully
1423,0.018973999,0.114546732,-0.9928,0.08,5.287954545,4.471818182,-0.68624274,-0.075223091,0.103533796,1.16E+18,86,0.0516,0,-0.000490928,0.229351224,0.833333333,0.166666667,0,0.326920745,3.130887512,-0.102103976,-0.250600839,1.16E+18,1,0.001372917,-0.006910417,0.003028445,0.110230148,0.018868274,0.227099146,0,-0.383370628,-0.073062002,0.166689329,1.16E+18,noneBll
5802,0.103584971,0.071699414,0.9964,0.042443064,5.532164179,4.352723881,-0.254812083,0.067105159,0.098251286,1.05E+18,31,-0.1695,0,0.241156672,0.328052714,1,0,0,0.21718507,2.771406366,-0.426950213,-0.115797552,1.05E+18,0,-0.005217708,-0.000504167,0.009009019,0.167979386,0.011421082,0.481868434,0,-0.033362139,-0.361164308,0.032598576,1.05E+18,noneBll
2955,0.112690355,0.086632826,0.9906,0.017738359,6.071176471,4.300470588,0.481407839,-0.046967699,-0.252212592,1.12E+18,0,0,0,-0.686510078,-0.387253492,0,1,0,0.078840102,-2.313889344,-0.051904725,-0.024857076,1.12E+18,0,0,0,0.128401618,0.056822367,0.017451919,0.353813088,0,0.085255583,0.281129308,0.004117925,1.12E+18,noneBll
2454,0.02200489,0.04604727,-0.9984,0.067510549,5.059825581,4.695406977,-0.312516932,0.100730849,0.146691479,1.16E+18,79,0.0772,0,0.663228772,0.744420937,1,0,0,-0.013037436,2.991538238,0.412683669,-0.759638155,1.16E+18,0,-0.015946875,0.01959375,0.000350839,0.177073697,0.00085421,0.215417246,0,-0.15955757,-0.243660338,0.084760974,1.16E+18,noneBll
10974,0.042919628,0.100874795,-0.9994,0.050314465,5.686785714,4.479985119,-0.438476794,0.184928652,0.08859988,9.86E+17,0,0,0,-0.034235309,0.641106603,0,1,0,-0.082068763,-2.313889344,-0.051904725,-0.024857076,9.86E+17,0,-0.017230208,0.006416667,0.003376171,0.19575506,0.041213735,0.070854686,0,-0.117925849,-0.363095594,0.438207283,9.86E+17,noneBll
8192,0.037475586,0.103881836,0.9989,0.030589949,5.845982906,4.378974359,0.49411995,-0.068673638,-0.357413319,1.05E+18,55,0.3612,0,0.474055131,0.585498901,1,0,0,0.259425318,3.572260657,-0.229684949,-0.198758349,1.05E+18,0,-0.08334375,0.003710417,0.002895281,0.550985448,0.006380066,0.034003516,0,-0.254583875,-0.336975055,0.365787959,1.05E+18,noneBll
1155,0.026839827,0.132467532,-0.5849,0.024875622,5.754545455,4.324318182,0.559744214,-0.062262258,-0.260270946,1.16E+18,0,0,0,0.102557999,-0.0765446,0.285714286,0.714285714,0,-0.086022059,-2.313889344,-0.051904725,-0.024857076,1.16E+18,0,0,0,0.000118708,0.000725823,0.000309387,0.002106157,5,0.251486799,0.304712149,0.144096577,1.16E+18,noneBll
2353,0.012749681,0.130046749,0.9999,0,6.384135802,3.505987654,2.165288167,2.054304036,0.419792604,1.10E+18,12,0,0,-0.813280044,-1.206052623,0,1,0,-0.07899709,-0.239542874,1.211611936,0.631483216,1.10E+18,1,-0.055001042,0.003808333,0.000114471,0.006099268,0.000955733,0.316135038,0.833333333,-0.066838636,0.582775859,-0.065286509,1.10E+18,noneBll
4939,0.02996558,0.072281838,0.7847,0.058201058,5.415394191,4.510456432,-0.298977054,-0.011340334,0.010885184,1.08E+18,0,0,0,-0.262410071,0.220472303,0,1,0,-0.114573241,-2.313889344,-0.051904725,-0.024857076,1.08E+18,0,-0.030494792,0.001716667,0.001319757,0.058941328,0.001329332,0.271600721,0,0.196369695,-0.380035175,-0.006494123,1.08E+18,bullying
3228,0.055142503,0.100991326,0.881,0.024952015,5.699411765,4.326470588,0.693782323,-0.019154691,-0.312519784,1.16E+18,17,-0.4019,0,0.069161956,0.397783877,1,0,0,0.197172506,1.576238164,-0.962002218,0.047381711,1.16E+18,0,0,0,0.00386188,0.515779313,0.032015566,0.089836844,0,-0.250906592,-0.217307738,0.301342393,1.16E+18,noneBll
6175,0.027206478,0.066396761,-0.9992,0.042350908,5.332879747,4.407341772,-0.534613666,0.22527536,0.101822127,1.02E+18,43,0,0,0.141869729,0.144390459,0.6,0.4,0,0.079438378,2.535559503,0.242911669,-0.518061402,1.02E+18,1,-0.001170833,-0.00559375,8.92E-05,0.00243507,0.000415658,0.001511711,0,0.04512894,0.016371083,0.06689086,1.02E+18,noneBll
1537,0.044892648,0.043591412,-0.969,0.079422383,5.656774194,4.450645161,0.179739173,-0.177077647,-0.013626618,1.11E+18,115,0.2144,0.04,0.264037578,0.491225629,1,0,0,0.257673137,3.108034398,0.049210871,0.021951332,1.11E+18,0,-0.051061458,0.000852083,0.01178096,0.156458305,0.0033106,0.4594413,0,-0.379599303,0.004193048,-0.142055804,1.11E+18,noneBll
2823,0.054551895,0.067304286,-0.9708,0.049713193,5.464383562,4.153287671,-0.215863536,0.010636468,0.079332622,9.58E+17,106,-0.2263,0,0.316163452,0.426972201,1,0,0,0.211100479,3.391611141,-0.738781544,0.016344131,9.58E+17,0,0,0,0.024372145,0.487656527,0.032339591,0.304328343,0,-0.453697151,0.128108125,-0.205298237,9.58E+17,bullying
5864,0.058151432,0.085436562,0.9992,0.018832392,5.609429825,4.444824561,-0.006516814,0.031892996,-0.071672242,1.16E+18,99,0.0516,0,0.212782349,0.179980783,1,0,0,0.087630673,1.197009731,0.668282695,0.360170012,1.16E+18,1,-0.056088542,0.018204167,0.001212805,0.013478118,0.01598638,0.022931429,0,0.048406933,-0.152477395,-0.20239748,1.16E+18,bullying
599,0.075125209,0.061769616,0.9218,0.018518519,5.767931034,4.395862069,-0.218742941,-0.083019701,0.00203591,1.16E+18,23,-0.7506,0,-0.785973178,-0.797526567,0,1,0,0.466113118,3.406931603,-1.235588307,0.548726692,1.16E+18,0,0,0,0.000977705,0.302958325,0.003275944,0.094627648,0,-0.076180598,0.115466518,0.047584105,1.16E+18,noneBll
1252,0.072683706,0.049520767,-0.9844,0.100840336,5.172,4.532,-0.364954308,-0.12140395,0.21619315,1.06E+18,131,0.0258,0,0.081983122,0.388600992,1,0,0,0.033971295,3.08683964,0.053373149,-0.136454198,1.06E+18,1,-0.014171875,0.00260625,0.002002097,0.358570612,0.003050178,0.009572557,0,-0.280251249,-0.287962542,0.129538362,1.06E+18,noneBll
2594,0.019275251,0.053199692,-0.7188,0.07312253,5.382571429,4.561928571,-0.385206349,0.020177913,0.03148495,1.09E+18,37,-0.5106,0,-0.019817583,-0.028654766,1,0,0,0.437258394,3.221126674,0.790073157,0.00785762,1.09E+18,0,-0.011214583,-0.005979167,0.000582398,0.071084825,0.002635384,0.054679012,0,-0.086599713,0.142760035,-0.002008421,1.09E+18,noneBll
1221,0.162981163,0.056511057,0.8275,0.051546392,5.614693878,4.106938776,-0.433888265,0.033543744,0.113968741,1.18E+18,80,-0.4404,0.055555556,0.263904627,0.186752486,1,0,0,0.164754808,3.082959163,0.081337126,0.027352271,1.18E+18,0,-0.005710417,-0.002152083,0.000482677,0.967279808,0.004952762,0.028686396,0,-0.276214075,-0.301191576,0.170464115,1.18E+18,noneBll
861,0.059233449,0.053426249,-0.9664,0.058441558,5.266346154,4.071923077,-0.378087772,-0.063462756,0.261212834,1.06E+18,115,0.4215,0,0.199641093,0.636821294,0.857142857,0.142857143,0,0.175121046,3.517203232,0.075891693,-0.112206836,1.06E+18,0,-0.020533333,0.000397917,0.003618633,0.090038623,0.003235798,0.030655927,0,0.031124302,0.102236715,0.258675143,1.06E+18,noneBll
814,0.01965602,0.033169533,-0.9523,0.012195122,5.257608696,4.535869565,-0.397543233,0.121262075,-0.003983331,1.05E+18,38,0.3612,0,0.218003349,0.127244584,0.714285714,0.285714286,0,-0.155224618,3.23055696,0.061897857,0.075989541,1.05E+18,0,-0.008721875,0.008252083,0.003330939,0.413701631,0.003687161,0.117524791,3,-0.117886684,0.198576549,-0.064060254,1.05E+18,noneBll
2372,0.081365936,0.1846543,0.998,0.120104439,6.239009009,5.097927928,0.096021625,-0.15462105,-0.240169827,1.10E+18,70,0,0,0.39975519,0.524514965,1,0,0,0.067306591,2.927396466,0.208127568,-0.302723397,1.10E+18,2,-0.184314583,0.009370833,0.000524858,0.00796304,0.091048763,0.095616101,0,-0.051877099,-0.335228848,0.15621734,1.10E+18,noneBll
4648,0.035499139,0.237736661,0.6537,0.029925187,5.503243243,4.430743243,0.249903624,-0.043692788,-0.245741889,1.16E+18,15,0,0,-0.071791989,0.308368593,0,1,0,0.050650048,3.598688331,-0.179513146,0.501030821,1.16E+18,0,-0.000183333,-0.00014375,0.001668532,0.129141321,0.075681654,0.239349838,0,0.17820824,0.186262363,0.094417829,1.16E+18,noneBll
821,0.047503045,0.118148599,-0.7741,0.031007752,5.836190476,4.64952381,0.985489409,0.00736605,-0.463866432,1.17E+18,0,0,0,-0.891718411,-0.179361748,0.166666667,0.833333333,0,0.204581274,-2.313889344,-0.051904725,-0.024857076,1.17E+18,0,0,0,8.23E-06,9.39E-06,2.05E-05,7.27E-06,95,0.481941258,0.387628816,0.288225369,1.17E+18,noneBll
704,0.055397727,0.107954545,-0.9021,0.051851852,5.653255814,4.460697674,-0.029671559,-0.21132035,-0.050425873,1.16E+18,0,0,0,-0.599985986,-0.282245076,0,1,0,0.123430569,-2.313889344,-0.051904725,-0.024857076,1.16E+18,1,-0.049773958,0.007372917,0.000209231,0.066913528,0.004472549,0.074127939,0,-0.023251147,0.371794941,-0.185562092,1.16E+18,noneBll
10542,0.040125213,0.065073041,0.9999,0.010243902,6.007935702,3.983011844,-0.491975063,0.237409847,0.231791636,1.06E+18,50,0,0,0.087199306,0.676429828,1,0,0,-0.035681127,3.643246747,-0.465595698,-0.365722929,1.06E+18,1,-0.068395833,0.006785417,0.000445785,0.209092565,0.0011656,0.385678238,0,-0.29721096,0.322997872,-0.17779722,1.06E+18,bullying
1079,0.130676552,0.094531974,0.8953,0.078787879,5.541818182,4.308181818,0.462852772,-0.004979744,-0.170105613,1.13E+18,49,0,0,0.393749088,0.430303101,1,0,0,0.039278609,3.173120454,0.213180887,-0.310856767,1.13E+18,0,-0.064678125,0.000322917,0.000100842,0.005643603,0.000476691,0.020138466,0,-0.32764919,-0.210799151,0.18870471,1.13E+18,noneBll
656,0.015243902,0.041158537,-0.9883,0.028368794,5.325238095,4.524047619,-0.365688377,0.144971016,-0.032382453,1.05E+18,18,0,0,-0.647209818,-0.029140129,0,1,0,-0.051150341,3.80989975,0.917264239,-1.438894301,1.05E+18,0,0,0,0.000103928,0.000185751,0.000399472,0.000115628,10.16666667,0.525025248,-0.225331187,-0.404056701,1.05E+18,noneBll
2912,0.18543956,0.086195055,-0.5886,0.047263682,5.625733333,4.510266667,0.267523409,-0.07428817,-0.134952978,1.05E+18,25,0.6124,0,0.347392333,0.534901963,1,0,0,0.077599219,2.572987082,0.04860206,-0.125091821,1.05E+18,0,-0.015513542,0.014497917,0.001855128,0.09788766,0.022928423,0.260734407,0,-0.304834173,-0.189620736,-0.138422689,1.05E+18,noneBll
595,0.038655462,0.075630252,0.6132,0.009009009,6.1184,3.9412,-0.129122936,0.057884833,-0.127753384,1.16E+18,0,0,0,-0.008316562,-0.198997425,0.142857143,0.857142857,0,0.187815095,-2.313889344,-0.051904725,-0.024857076,1.16E+18,0,-0.034602083,0.000302083,0.000128118,0.000475819,0.000748121,0.001578721,0.5,-0.033517447,-0.072919304,-0.132644482,1.16E+18,noneBll
5256,0.029109589,0.170852359,-0.9971,0.012931034,5.467106918,4.127987421,0.351368646,-0.005250745,-0.285383501,1.15E+18,0,0,0,0.342327956,0.517246248,0,1,0,0.102204554,-2.313889344,-0.051904725,-0.024857076,1.15E+18,0,0.000617708,0.000647917,0.000517739,0.052676307,0.00077717,0.002681401,16.16666667,0.278751842,0.064222159,0.116741068,1.15E+18,noneBll
922,0.02494577,0.07483731,0.879,0.02994012,5.496363636,4.075227273,0.324987716,-0.009740932,-0.259475084,1.15E+18,104,0,0,-0.139935128,0.11424714,0.142857143,0.857142857,0,0.007876011,2.969572694,-0.643962139,0.615790729,1.15E+18,0,0,0,6.65E-05,0.000293204,0.000269465,0.000299409,0,0.38124051,-0.045650433,0.014948362,1.15E+18,noneBll
815,0.120245399,0.055214724,0.9901,0.081081081,6.234166667,4.482708333,-0.296664949,-0.370622859,0.115418005,9.45E+17,0,0,0,-0.042351963,0.55431159,0.571428571,0.428571429,0,-0.021818172,-2.313889344,-0.051904725,-0.024857076,9.45E+17,0,0,0,0.000125501,0.814322358,0.000299918,0.220898365,0,-0.026100994,0.217803125,-0.237002804,9.45E+17,noneBll
489,0.018404908,0.159509202,-0.34,0.067567568,5.365,5.08,0.915876423,0.094588035,-0.52564049,1.17E+18,9,0.2732,0,0.338458883,0.419344961,0.333333333,0.666666667,0,-0.030711792,3.033634773,-0.77900905,0.084576948,1.17E+18,0,-0.015607292,0.004891667,0.000707035,0.18430223,0.006217364,0.166954226,0,0.029010297,-0.047577431,0.014819632,1.17E+18,noneBll
7927,0.023842563,0.045666709,-0.9993,0.031137725,5.533271222,4.362215321,-0.622873762,-0.017398618,0.220231487,1.15E+18,0,0,0,0.4064684,0.502940113,0.166666667,0.833333333,0,0.308940723,-2.313889344,-0.051904725,-0.024857076,1.15E+18,0,0,0,2.85E-05,5.59E-06,6.52E-05,2.62E-06,0,0.407260312,0.315949575,0.244387274,1.15E+18,bullying
11349,0.060533968,0.130231738,0.9993,0.010054845,6.040063694,4.231953291,-0.311020179,-0.042440119,-0.017714992,1.13E+18,0,0,0,0.075099475,0.110507421,0,1,0,0.031083262,-2.313889344,-0.051904725,-0.024857076,1.13E+18,0,0,0,0.000203285,0.000527654,0.041744135,0.001314357,0,0.078158402,0.147102743,-0.222554689,1.13E+18,noneBll
6856,0.059947491,0.082992999,0.9879,0.049277825,5.447064846,4.325255973,-0.102648632,0.000472496,-0.074665883,1.03E+18,12,0,0,0.129821209,0.234579343,1,0,0,0.107666907,3.417831584,-0.836701999,-0.131271507,1.03E+18,0,0,0,0.001703282,0.005990613,0.001613321,0.021778739,0,0.146402541,-0.32242946,0.217475091,1.03E+18,noneBll
945,0.062433862,0.08994709,0.9228,0.058139535,5.606341463,4.505853659,-0.332624858,-0.195277457,0.070951929,1.11E+18,58,0.4404,0,0.200548177,-0.014167431,1,0,0,0.234600651,2.254576653,-0.676761367,-0.539476208,1.11E+18,1,-0.124739583,0.0051125,0.002383383,0.080241245,0.00287591,0.712196745,0,-0.149525838,0.05374124,-0.204464639,1.11E+18,noneBll
2881,0.209302326,0.086081222,0.958,0.081885856,5.598369565,4.394565217,-0.285375786,-0.081042912,-0.081691542,1.01E+18,0,0,0,0.505889116,0.672118467,1,0,0,0.252292232,-2.313889344,-0.051904725,-0.024857076,1.01E+18,1,-0.014869792,-0.007083333,0.00717802,0.046090513,0.016874698,0.16785173,0,-0.303047098,-0.21728866,0.125791888,1.01E+18,noneBll
1812,0.087196468,0.106512141,0.9874,0.018691589,5.78988764,4.232696629,-0.389154882,0.062708134,-0.118749165,1.07E+18,0,0,0,-0.239892265,-0.008030673,0.285714286,0.714285714,0,0.047230094,-2.313889344,-0.051904725,-0.024857076,1.07E+18,1,-0.02898125,0.023683333,0.001064585,0.066936272,0.001903462,0.026281976,0,-0.169283626,-0.337149003,-0.073685928,1.07E+18,noneBll
9520,0.033088235,0.163235294,-0.9931,0.016019717,5.716203008,4.35556391,0.646904315,0.013463491,-0.338656555,1.16E+18,15,0,0,-0.042326948,0.30127499,0.571428571,0.428571429,0,0.466612946,3.424443033,-0.556667183,-0.449343394,1.16E+18,1,-0.047715625,0.005616667,6.08E-05,0.000992117,0.000698456,0.007579511,6,-0.016396636,0.194201188,-0.04189024,1.16E+18,noneBll
611,0.065466448,0.099836334,0.6808,0.043478261,5.935625,4.255625,0.510420173,0.026522838,-0.179173567,1.17E+18,0,0,0,-0.411541726,-0.468237958,0,1,0,-0.160920521,-2.313889344,-0.051904725,-0.024857076,1.17E+18,0,-0.034414583,0.001983333,0.000750363,0.014040268,0.000369885,0.216589662,0,0.207481534,-0.279797309,-0.232444765,1.17E+18,noneBll
1766,0.041902605,0.118912797,-0.872,0.01459854,5.524761905,4.110714286,0.569755155,0.002659598,-0.258145308,1.09E+18,0,0,0,-0.278869161,0.978995903,0,1,0,0.468375727,-2.313889344,-0.051904725,-0.024857076,1.09E+18,1,-0.03715625,0.00278125,0.000232258,0.004415839,0.000377465,0.001012454,4.333333333,0.145641325,-0.273091842,0.472809871,1.09E+18,noneBll
16269,0.033437827,0.071178315,-1,0.066157761,5.417544974,4.480677249,-0.475522823,-0.044291189,0.074777782,1.15E+18,35,0.3612,0,-0.258908386,0.325359661,0.857142857,0.142857143,0,0.196845363,2.85652204,-0.542006384,-0.221537167,1.15E+18,1,-0.161827083,0.014377083,0.000317936,0.035464108,0.00275777,0.01738292,0,-0.319049717,-0.085190862,-0.170230518,1.15E+18,bullying
4749,0.032217309,0.075805433,0.936,0.051742344,5.626433824,4.077169118,-0.675257048,0.003038356,0.164289003,1.10E+18,106,0.4969,0.041666667,1.006863505,0.625732857,1,0,0,0.130159424,3.131739127,-0.555126967,0.000832859,1.10E+18,0,-0.031444792,0.000204167,0.000929425,0.104726112,0.061727258,0.426595963,0,-0.327281071,0.020905016,-0.066999934,1.10E+18,bullying
697,0.06312769,0.091822095,0.9771,0.015625,5.6484375,4.5428125,-0.121446794,-0.097796026,0.079677903,1.08E+18,0,0,0,-0.125686999,-0.304795808,0,1,0,0.465123163,-2.313889344,-0.051904725,-0.024857076,1.08E+18,0,-0.007026042,0.002416667,0.000698898,0.104166816,0.001424442,0.071861295,6.5,0.154323261,0.285160459,0.318836209,1.08E+18,noneBll
1117,0.043867502,0.082363474,0.9871,0.015625,5.72975,4.0675,0.045416781,0.070981844,-0.141096771,1.15E+18,22,0.3566,0,0.155735964,0.582000577,1,0,0,0.093742234,2.324660856,-0.25915048,-0.133171046,1.15E+18,1,-0.201314583,0.016325,0.000722387,0.082440479,0.009296234,0.059806504,0,-0.142754044,0.438517625,-0.171604864,1.15E+18,noneBll
584,0.051369863,0.070205479,0.9889,0.018518519,6.549047619,4.385238095,-0.283450844,-0.006045159,-0.043971068,1.05E+18,65,0.1695,0,0.111448087,0.117582435,1,0,0,0.218883846,2.939699775,0.332183717,-0.196709348,1.05E+18,0,-0.02031875,0.004845833,0.010611789,0.07808089,0.026276954,0.088784271,0,-0.084904461,-0.107887865,-0.094464377,1.05E+18,noneBll
3343,0.046664672,0.130122644,0.9386,0.038938053,5.379237288,4.532711864,-0.018599237,-0.05968989,-0.131208411,1.09E+18,0,0,0,-0.491833065,-0.272961086,0.166666667,0.833333333,0,0.063289055,-2.313889344,-0.051904725,-0.024857076,1.09E+18,0,-0.0380375,0.003829167,0.000215755,0.063410713,0.027483242,0.056564034,8.666666667,0.038845946,0.496111888,0.137253354,1.09E+18,noneBll
1258,0.058028617,0.104928458,0.957,0.01843318,5.871666667,4.267037037,0.145413852,0.031402341,-0.021604671,1.14E+18,58,-0.3612,0,-0.016736413,0.34817485,0,1,0,-0.072477547,3.29303636,0.313387007,-0.28108579,1.14E+18,0,-0.000173958,-0.000870833,0.006190228,0.074111606,0.071313467,0.152496119,0,-0.017907473,-0.15746291,0.32286226,1.14E+18,noneBll
1061,0.041470311,0.082940622,-0.9722,0.052631579,5.464032258,4.384677419,-0.465537598,-0.04887498,0.047164731,1.17E+18,0,0,0,0.222048842,-0.002378689,0.857142857,0.142857143,0,0.083416265,-2.313889344,-0.051904725,-0.024857076,1.17E+18,0,-0.083070833,0.004360417,0.001818029,0.083181641,0.027013071,0.314367047,0,-0.086700807,0.188725552,-0.162760639,1.17E+18,noneBll
6646,0.031297021,0.12278062,0.997,0.036178108,5.635178571,4.362142857,0.972842879,-0.026836861,-0.481594532,1.00E+18,0,0,0,0.446711423,0.871830287,0,1,0,0.024853852,-2.313889344,-0.051904725,-0.024857076,1.00E+18,1,0.022552083,0.040197917,0.000166232,0.007839887,0.000693775,0.060815101,0,0.133364526,-0.32759708,0.484640112,1.00E+18,bullying
844,0.018957346,0.03436019,0.3649,0.079268293,5.665740741,4.469259259,-0.245513901,0.135114705,0.020560064,1.08E+18,66,0.1779,0,0.483944948,0.445646439,1,0,0,0.196720611,2.951121131,0.426414199,-0.088403021,1.08E+18,1,-0.006610417,0.000991667,0.002000189,0.216637016,0.013894131,0.383073982,0,-0.408257858,0.182609462,-0.12099713,1.08E+18,bullying
1492,0.047587131,0.075737265,0.9672,0.027027027,5.902380952,4.199047619,-0.013705972,-0.15852154,-0.120527164,1.09E+18,34,0,0,0.483151218,0.645492067,0.857142857,0.142857143,0,0.265953254,3.122907847,0.377867346,-0.249736176,1.09E+18,0,0,0,0.012279079,0.76747953,0.003192266,0.243158009,0,-0.291007668,0.151562758,-0.161840183,1.09E+18,noneBll
474,0.012658228,0.046413502,0.961,0.041666667,5.539375,4.51625,-0.599803855,0.223704251,0.050082297,1.18E+18,15,0,0,0.28114971,0.218947724,0.166666667,0.833333333,0,0.217619983,2.620063562,0.448489616,-0.369293769,1.18E+18,0,-0.033378125,0.00190625,0.000118431,0.003490206,0.000380346,0.003898594,11.83333333,0.387439228,-0.007904176,-0.244181626,1.18E+18,noneBll
1856,0.02424569,0.151939655,0.9878,0.018518519,6.28984127,4.483492063,0.364688597,0.074452832,-0.249033201,1.17E+18,0,0,0,0.260888088,0.581883854,0,1,0,-0.110625149,-2.313889344,-0.051904725,-0.024857076,1.17E+18,0,0,0,5.31E-05,0.001023289,0.000459866,0.134869775,0,0.013728103,-0.261837658,0.468717767,1.17E+18,noneBll
534,0.121722846,0.08988764,-0.9809,0.086021505,5.237727273,4.3,-0.634720513,-0.112177396,0.088188991,1.16E+18,0,0,0,-0.150148473,0.172188714,0,1,0,-0.080793416,-2.313889344,-0.051904725,-0.024857076,1.16E+18,0,0,0,0.000773887,0.309545653,0.015385829,0.3120212,0,-0.143955101,0.440001447,-0.156882985,1.16E+18,noneBll
2958,0.036849222,0.174104124,0.9904,0.020912548,5.861730769,4.505096154,0.612211304,-0.082309078,-0.258344228,1.16E+18,15,0,0,0.176588437,0.393572191,0.428571429,0.571428571,0,0.008206797,1.632120791,-1.6191151,-0.196229227,1.16E+18,0,0,0,0.000206464,0.559100354,0.004208405,0.110475657,0,-0.151610344,-0.136436553,-0.02287013,1.16E+18,noneBll
1043,0.033557047,0.056567593,-0.7134,0.045685279,5.20637931,4.344137931,-0.194953015,-0.044696235,0.106845336,9.99E+17,43,-0.6124,0,0.337018902,0.137193867,1,0,0,0.192033136,2.604899781,0.070558371,0.518133521,9.99E+17,0,-0.141666667,0.008333333,0.000264945,0.003701364,0.001483669,0.006954473,0,-0.311567727,0.213997231,-0.255092766,9.99E+17,bullying
950,0.053684211,0.063157895,0.9765,0.02994012,6.514791667,4.354791667,-0.291504518,0.113166449,0.022279594,1.10E+18,0,0,0,-0.475737178,-0.418084059,0.285714286,0.714285714,0,-0.075270726,-2.313889344,-0.051904725,-0.024857076,1.10E+18,0,-0.033317708,0.001933333,0.002470309,0.03132678,0.213064453,0.077911574,0,0.088103315,-0.32708353,0.020945975,1.10E+18,noneBll
1109,0.055906222,0.061316501,-0.9444,0.054455446,5.138148148,4.546296296,-0.029191687,0.017411543,-0.085658141,1.18E+18,0,0,0,-0.075031894,0.027552868,0.714285714,0.285714286,0,0.108038036,-2.313889344,-0.051904725,-0.024857076,1.18E+18,0,0,0,0.000306642,0.0452889,0.002378855,0.224594005,0,0.3933656,0.180857549,0.084029142,1.18E+18,noneBll
3715,0.033647376,0.0487214,-0.9995,0.080052493,5.310625,4.489416667,-0.448150135,-0.098291699,0.160348744,1.07E+18,34,-0.6597,0,0.771650932,0.786978621,1,0,0,0.240515168,2.992474634,1.228566296,0.017101008,1.07E+18,1,-0.004432292,0.004185417,0.000584232,0.315276852,0.002213377,0.525214252,0,-0.366433759,0.110759687,-0.014406407,1.07E+18,bullying
7320,0.02773224,0.031010929,-0.9926,0.037429379,5.430738095,4.332166667,-0.624927413,0.155896673,0.156450471,1.06E+18,0,0,0,-0.159529335,-0.411148138,0,1,0,0.130316164,-2.313889344,-0.051904725,-0.024857076,1.06E+18,1,0.00091875,-0.016766667,0.000273723,0.04795812,0.001570702,0.197292817,6.666666667,-0.133623637,-0.041589819,-0.037527492,1.06E+18,bullying
4545,0.053025303,0.056765677,0.9137,0.027322404,5.857366771,4.475485893,-0.559024387,-0.051598635,0.051116581,1.08E+18,0,0,0,-0.741140796,0.217721705,0,1,0,-0.164312721,-2.313889344,-0.051904725,-0.024857076,1.08E+18,0,0,0,7.55E-05,0.00058808,7.59E-05,0.006776752,4.166666667,0.421369625,0.025917291,-0.143994648,1.08E+18,noneBll
864,0.025462963,0.034722222,0.9312,0.047297297,5.324,4.277,-0.349783306,0.059872839,0.04116325,1.07E+18,0,0,0,-0.476303161,-0.96891023,1,0,0,0.123801694,-2.313889344,-0.051904725,-0.024857076,1.07E+18,0,0,0,1.15E-05,0.002086524,0.00013942,0.007151743,1.666666667,0.337548612,0.19913364,0.216449654,1.07E+18,noneBll
1512,0.05026455,0.080026455,0.9908,0.042553191,6.173243243,4.223783784,1.045841698,-0.507378573,-0.343919835,1.02E+18,44,0,0,0.58719858,0.121384084,1,0,0,0.289204568,3.888376223,-0.522211926,-0.331821965,1.02E+18,1,0.042422917,0.030579167,0.006534809,0.257178534,0.007855578,0.769504867,0,-0.431012925,0.287723187,-0.225142885,1.02E+18,noneBll
2521,0.089646965,0.101943673,0.6734,0.02919708,5.766041667,4.2503125,0.325790537,-0.068876115,-0.185611335,1.17E+18,34,0,0,-0.542561102,0.571741998,0.142857143,0.857142857,0,0.209041203,3.023852505,-0.806331976,0.011273014,1.17E+18,0,0.000297917,-0.000289583,0.000299465,0.04365512,0.002228478,0.113038364,2.333333333,0.041446243,0.195239148,0.164894413,1.17E+18,noneBll
2205,0.06984127,0.058956916,0.9921,0.102827763,5.348404255,4.259468085,0.054551325,-0.017320268,0.019692988,1.05E+18,18,0,0,-0.266035544,0.336118906,0.142857143,0.857142857,0,0.030875618,3.421612786,-0.217502855,0.068664505,1.05E+18,0,0,0,0.067361894,0.269599898,0.01359309,0.03247225,0,-0.282969036,-0.298564944,0.020700591,1.05E+18,noneBll
1492,0.032171582,0.111260054,0.9862,0.017667845,5.968392857,4.329285714,0.827430592,0.025973147,-0.850786329,1.02E+18,0,0,0,-0.184056691,0.09002045,0,1,0,0.162492502,-2.313889344,-0.051904725,-0.024857076,1.02E+18,0,-0.006852083,0.0001625,0.000176003,0.038891976,0.00128229,0.084823757,0,-0.031493557,0.228255974,0.15550226,1.02E+18,noneBll
1195,0.030962343,0.089539749,-0.9949,0.110638298,5.7494,4.4222,0.133476863,-0.252350801,0.042144652,1.07E+18,7,0,0,0.244742781,0.542299881,1,0,0,0.291770296,2.012559973,0.914876895,0.797930584,1.07E+18,1,-0.156495833,0.006197917,3.15E-05,0.006423326,0.000322402,0.054122756,1.666666667,-0.398049205,0.041061347,-0.128634654,1.07E+18,bullying
